agent_id,round,reward,termination,truncation,action_type,offer_to_opponent
agent_0,0,0.0,False,False,1.0,"[4, 2]"
agent_1,1,0.0,False,False,1.0,"[1, 3]"
agent_0,1,-10.0,False,False,1.0,"[2, 2]"
agent_1,2,0.0,False,False,1.0,"[4, 4]"
agent_0,2,-10.0,False,False,1.0,"[1, 1]"
agent_1,3,0.0,False,False,0.0,
agent_0,3,-4.9,True,False,,
agent_1,3,0.9,True,False,,
